日時	EUR/JPY(始値, 買い)	
EUR/JPY(高値, 買い)	EUR/JPY(安値, 買い)	EUR/JPY(終値, 買い)	EUR/JPY(始値, 売り)	EUR/JPY(高値, 売り)	EUR/JPY(安値, 売り)	EUR/JPY(終値, 売り)	K	D	
129.810	129.953	129.838	129.956	129.780	129.925	25.64	40.34	2013-08-15T12:00:00	
130.129	130.173	129.795	129.869	130.098	130.146	129.775	129.838	10.77	
54.30	2013-08-15T11:30:00	129.985	130.147	129.962	130.129	129.957	130.118	129.933	
130.098	50.75	64.03	2013-08-15T11:00:00	130.205	130.219	129.898	129.985	130.175	
130.194	129.866	129.957	40.65	69.58	2013-08-15T10:30:00	130.060	130.389	130.058	
130.205	130.032	130.360	130.029	130.175	73.87	63.60	2013-08-15T10:00:00	129.901	
130.075	129.901	130.060	129.873	130.050	129.874	130.032	95.48	49.08	
2013-08-15T09:30:00	129.968	129.970	129.859	129.901	129.944	129.943	129.828	129.873	
59.41	31.34	2013-08-15T09:00:00	129.720	130.047	129.707	129.968	129.690	130.024	
129.681	129.944	78.49	23.72	2013-08-15T08:30:00	129.790	129.845	129.685	129.720	
129.759	129.818	129.652	129.690	10.73	8.11	2013-08-15T08:00:00	129.913	129.935	
129.783	129.790	129.877	129.903	129.755	129.759	1.28	7.58	2013-08-15T07:30:00	
129.949	130.023	129.900	129.913	129.911	129.985	129.866	129.877	6.81	
11.25	2013-08-15T07:00:00	129.976	130.049	129.908	129.949	129.937	130.003	129.861	
129.911	21.28	13.95	2013-08-15T06:30:00	130.033	130.064	129.976	129.976	129.983	
130.006	129.936	129.937	0.46	14.38	2013-08-15T06:00:00	130.143	130.164	130.026	
130.033	130.020	130.068	129.966	129.983	8.10	30.33	2013-08-15T05:30:00	130.058	
130.155	130.032	130.143	130.027	130.096	129.982	130.020	19.59	43.27	
2013-08-15T05:00:00	130.062	130.117	130.031	130.058	130.029	130.087	129.998	130.027	
20.32	48.70	2013-08-15T04:30:00	130.168	130.179	130.021	130.062	130.138	130.152	
129.989	130.029	23.44	53.17	2013-08-15T04:00:00	130.134	130.204	130.104	130.168	
130.107	130.176	130.074	130.138	80.21	58.13	2013-08-15T03:30:00	130.093	130.155	
130.082	130.134	130.063	130.129	130.053	130.107	72.78	59.81	2013-08-15T03:00:00	
130.090	130.157	130.038	130.093	130.060	130.128	130.009	130.063	46.75	
61.70	2013-08-15T02:30:00	130.100	130.124	130.011	130.090	130.074	130.096	129.984	
130.060	42.70	59.87	2013-08-15T02:00:00	130.167	130.175	130.087	130.100	130.137	
130.153	130.057	130.074	48.24	56.26	2013-08-15T01:30:00	130.163	130.171	130.104	
130.167	130.133	130.147	130.073	130.137	88.58	52.96	2013-08-15T01:00:00	130.118	
130.168	130.059	130.163	130.091	130.139	130.033	130.133	82.25	36.33	
2013-08-15T00:30:00	130.066	130.186	130.041	130.118	130.041	130.162	130.013	130.091	
37.56	26.34	2013-08-15T00:00:00	130.095	130.168	130.022	130.066	130.069	130.140	
129.992	130.041	24.69	36.20	2013-08-14T23:30:00	130.037	130.157	129.973	130.095	
130.009	130.129	129.943	130.069	31.74	46.06	2013-08-14T23:00:00	130.131	130.202	
130.017	130.037	130.103	130.174	129.994	130.009	5.43	47.55	2013-08-14T22:30:00	
130.321	130.366	130.106	130.131	130.294	130.337	130.077	130.103	32.29	
66.17	2013-08-14T22:00:00	130.201	130.368	130.194	130.321	130.172	130.340	130.166	
130.294	86.86	65.81	2013-08-14T21:30:00	130.139	130.208	130.020	130.201	130.101	
130.180	129.990	130.172	73.98	52.37	2013-08-14T21:00:00	130.248	130.262	130.053	
130.139	130.218	130.236	130.030	130.101	39.19	40.98	2013-08-14T20:30:00	130.165	
130.251	130.150	130.248	130.138	130.221	130.124	130.218	98.55	35.00	
2013-08-14T20:00:00	130.126	130.186	130.053	130.165	130.098	130.159	130.022	130.138	
30.47	16.86	2013-08-14T19:30:00	130.124	130.161	130.039	130.126	130.093	130.140	
130.014	130.098	19.67	25.29	2013-08-14T19:00:00	130.087	130.187	130.055	130.124	
130.059	130.157	130.030	130.093	17.01	33.15	2013-08-14T18:30:00	130.097	130.192	
130.046	130.087	130.072	130.167	130.018	130.059	9.30	37.00	2013-08-14T18:00:00	
130.447	130.449	130.066	130.097	130.390	130.421	130.039	130.072	7.86	
39.04	2013-08-14T17:30:00	130.439	130.470	130.273	130.447	130.412	130.441	130.244	
130.390	72.63	51.02	2013-08-14T17:00:00	130.301	130.485	130.257	130.439	130.274	
130.459	130.235	130.412	58.95	51.33	2013-08-14T16:30:00	130.179	130.322	130.080	
130.301	130.153	130.293	130.053	130.274	36.29	57.41	2013-08-14T16:00:00	130.445	
130.447	130.144	130.179	130.416	130.418	130.114	130.153	19.46	68.38	
2013-08-14T15:30:00	130.468	130.543	130.409	130.445	130.446	130.517	130.382	130.416	
67.76	77.92	2013-08-14T15:00:00	130.578	130.667	130.454	130.468	130.562	130.662	
130.426	130.446	74.19	69.43	2013-08-14T14:30:00	130.205	130.677	130.205	130.578	
130.175	130.650	130.173	130.562	89.33	56.63	2013-08-14T14:00:00	130.068	130.238	
130.061	130.205	130.038	130.209	130.030	130.175	91.15	43.81	2013-08-14T13:30:00	
129.939	130.125	129.927	130.068	129.912	130.099	129.899	130.038	67.19	
30.00	2013-08-14T13:00:00	129.936	129.990	129.856	129.939	129.905	129.963	129.825	
129.912	25.29	23.72	2013-08-14T12:30:00	130.065	130.071	129.896	129.936	130.035	
130.043	129.870	129.905	10.20	20.11	2013-08-14T12:00:00	130.120	130.153	129.970	
130.065	130.092	130.126	129.946	130.035	25.21	25.45	2013-08-14T11:30:00	130.164	
130.168	130.055	130.120	130.137	130.142	130.027	130.092	22.12	35.35	
2013-08-14T11:00:00	130.158	130.198	130.048	130.164	130.132	130.169	130.019	130.137	
35.76	39.36	2013-08-14T10:30:00	130.226	130.238	130.145	130.158	130.202	130.213	
130.115	130.132	7.26	33.21	2013-08-14T10:00:00	130.318	130.318	130.189	130.226	
130.290	130.299	130.158	130.202	36.91	49.59	2013-08-14T09:30:00	130.246	130.376	
130.195	130.318	130.216	130.349	130.171	130.290	74.68	57.31	2013-08-14T09:00:00	
130.191	130.305	130.145	130.246	130.163	130.282	130.116	130.216	42.19	
59.99	2013-08-14T08:30:00	130.361	130.363	130.180	130.191	130.335	130.340	130.153	
130.163	5.00	66.99	2013-08-14T08:00:00	130.333	130.366	130.319	130.361	130.308	
130.342	130.289	130.335	89.16	80.71	2013-08-14T07:30:00	130.362	130.364	130.294	
130.333	130.331	130.336	130.264	130.308	75.54	70.77	2013-08-14T07:00:00	130.301	
130.383	130.298	130.362	130.259	130.353	130.254	130.331	88.04	66.84	
2013-08-14T06:30:00	130.286	130.348	130.253	130.301	130.236	130.298	130.205	130.259	
77.19	55.00	2013-08-14T06:00:00	130.326	130.359	130.239	130.286	130.180	130.272	
130.187	130.236	73.60	48.35	2013-08-14T05:30:00	130.262	130.326	130.252	130.326	
130.233	130.283	130.169	130.180	39.47	48.33	2013-08-14T05:00:00	130.199	130.294	
130.198	130.262	130.171	130.266	130.171	130.233	55.90	58.62	2013-08-14T04:30:00	
130.186	130.234	130.159	130.199	130.162	130.204	130.127	130.171	28.82	
65.24	2013-08-14T04:00:00	130.265	130.285	130.137	130.186	130.237	130.260	130.105	
130.162	43.97	79.01	2013-08-14T03:30:00	130.312	130.314	130.216	130.265	130.289	
130.295	130.187	130.237	73.50	86.67	2013-08-14T03:00:00	130.283	130.362	130.252	
130.312	130.254	130.334	130.222	130.289	90.89	88.42	2013-08-14T02:30:00	130.281	
130.344	130.230	130.283	130.252	130.316	130.202	130.254	89.01	78.16	
2013-08-14T02:00:00	130.051	130.294	130.057	130.281	130.026	130.264	130.027	130.252	
97.66	67.03	2013-08-14T01:30:00	130.005	130.111	129.999	130.051	129.975	130.090	
129.968	130.026	82.32	54.95	2013-08-14T01:00:00	129.928	130.005	129.867	130.005	
129.899	129.977	129.840	129.975	82.21	40.90	2013-08-14T00:30:00	129.900	129.977	
129.781	129.928	129.876	129.948	129.752	129.899	39.59	25.53	2013-08-14T00:00:00	
129.980	129.984	129.852	129.900	129.951	129.957	129.822	129.876	33.40	
25.69	2013-08-13T23:30:00	129.811	130.044	129.759	129.980	129.786	130.018	129.728	
129.951	37.25	19.06	2013-08-13T23:00:00	130.021	130.056	129.737	129.811	129.991	
130.033	129.707	129.786	12.06	16.16	2013-08-13T22:30:00	130.204	130.221	129.997	
130.021	130.185	130.192	129.970	129.991	5.36	14.81	2013-08-13T22:00:00	130.079	
130.237	130.070	130.204	130.049	130.213	130.040	130.185	40.39	24.77	
2013-08-13T21:30:00	130.319	130.386	130.073	130.079	130.271	130.362	130.048	130.049	
0.24	33.33	2013-08-13T21:00:00	130.251	130.338	130.246	130.319	130.228	130.314	
130.223	130.271	22.76	50.35	2013-08-13T20:30:00	130.328	130.334	130.241	130.251	
130.297	130.305	130.215	130.228	5.28	63.12	2013-08-13T20:00:00	130.412	130.425	
130.269	130.328	130.383	130.399	130.241	130.297	55.19	80.28	2013-08-13T19:30:00	
130.349	130.485	130.351	130.412	130.321	130.461	130.325	130.383	83.19	
87.34	2013-08-13T19:00:00	130.328	130.430	130.281	130.349	130.298	130.402	130.256	
130.321	85.30	89.89	2013-08-13T18:30:00	130.341	130.370	130.274	130.328	130.313	
130.342	130.248	130.298	86.63	86.77	2013-08-13T18:00:00	130.169	130.406	130.155	
130.341	130.103	130.377	130.095	130.313	91.10	86.72	2013-08-13T17:30:00	130.091	
130.170	130.026	130.169	130.063	130.157	129.997	130.103	90.48	82.46	
2013-08-13T17:00:00	129.921	130.111	129.879	130.091	129.891	130.083	129.851	130.063	
95.94	76.55	2013-08-13T16:30:00	129.869	130.048	129.814	129.921	129.839	130.022	
129.786	129.891	69.68	72.59	2013-08-13T16:00:00	129.687	129.924	129.686	129.869	
129.660	129.897	129.658	129.839	86.42	71.71	2013-08-13T15:30:00	129.657	129.710	
129.619	129.687	129.627	129.686	129.590	129.660	69.79	69.83	2013-08-13T15:00:00	
129.703	129.790	129.640	129.657	129.677	129.763	129.614	129.627	60.92	
68.09	2013-08-13T14:30:00	129.634	129.785	129.629	129.703	129.613	129.759	129.603	
129.677	76.16	71.43	2013-08-13T14:00:00	129.557	129.770	129.507	129.634	129.530	
129.743	129.470	129.613	65.24	76.06	2013-08-13T13:30:00	129.459	129.569	129.448	
129.557	129.435	129.548	129.422	129.530	77.03	75.90	2013-08-13T13:00:00	129.535	
129.535	129.441	129.459	129.509	129.508	129.415	129.435	61.07	70.54	
2013-08-13T12:30:00	129.484	129.637	129.484	129.535	129.459	129.609	129.458	129.509	
77.63	67.00	2013-08-13T12:00:00	129.411	129.487	129.400	129.484	129.383	129.461	
129.369	129.459	99.33	63.72	2013-08-13T11:30:00	129.341	129.416	129.290	129.411	
129.310	129.388	129.265	129.383	64.43	57.12	2013-08-13T11:00:00	129.311	129.390	
129.190	129.341	129.283	129.363	129.162	129.310	50.26	60.47	2013-08-13T10:30:00	
129.381	129.392	129.232	129.311	129.353	129.367	129.202	129.283	43.37	
64.75	2013-08-13T10:00:00	129.401	129.475	129.348	129.381	129.373	129.447	129.324	
129.353	61.22	72.66	2013-08-13T09:30:00	129.412	129.529	129.389	129.401	129.384	
129.505	129.361	129.373	66.33	75.49	2013-08-13T09:00:00	129.201	129.481	129.141	
129.412	129.175	129.454	129.113	129.384	81.18	82.11	2013-08-13T08:30:00	129.256	
129.340	129.146	129.201	129.232	129.314	129.116	129.175	71.66	84.00	
2013-08-13T08:00:00	129.216	129.308	129.202	129.256	129.187	129.277	129.174	129.232	
82.91	85.40	2013-08-13T07:30:00	129.287	129.364	129.199	129.216	129.264	129.334	
129.168	129.187	75.38	86.36	2013-08-13T07:00:00	129.157	129.291	129.119	129.287	
129.111	129.267	129.082	129.264	99.43	90.34	2013-08-13T06:30:00	128.884	129.205	
128.817	129.157	128.848	129.163	128.773	129.111	90.63	89.96	2013-08-13T06:00:00	
128.899	128.993	128.854	128.884	128.859	128.893	128.737	128.848	78.64	
88.83	2013-08-13T05:30:00	128.810	128.941	128.794	128.899	128.782	128.914	128.764	
128.859	87.72	92.77	2013-08-13T05:00:00	128.790	128.833	128.765	128.810	128.764	
128.805	128.742	128.782	95.25	92.94	2013-08-13T04:30:00	128.677	128.802	128.638	
128.790	128.649	128.775	128.608	128.764	97.58	88.75	2013-08-13T04:00:00	128.702	
128.736	128.630	128.677	128.675	128.707	128.605	128.649	84.97	84.95	
2013-08-13T03:30:00	128.504	128.708	128.496	128.702	128.476	128.681	128.466	128.675	
98.33	79.23	2013-08-13T03:00:00	128.468	128.524	128.346	128.504	128.438	128.496	
128.321	128.476	88.57	71.60	2013-08-13T02:30:00	128.476	128.516	128.451	128.468	
128.447	128.491	128.422	128.438	74.29	63.84	2013-08-13T02:00:00	128.429	128.497	
128.409	128.476	128.400	128.471	128.380	128.447	78.57	61.92	2013-08-13T01:30:00	
128.436	128.516	128.417	128.429	128.408	128.492	128.388	128.400	56.40	
49.81	2013-08-13T01:00:00	128.414	128.459	128.390	128.436	128.386	128.429	128.359	
128.408	60.19	41.17	2013-08-13T00:30:00	128.491	128.517	128.312	128.414	128.466	
128.492	128.282	128.386	49.76	29.91	2013-08-13T00:00:00	128.371	128.506	128.361	
128.491	128.344	128.479	128.333	128.466	64.69	23.51	2013-08-12T23:30:00	128.389	
128.431	128.306	128.371	128.361	128.404	128.281	128.344	18.00	16.22	
2013-08-12T23:00:00	128.393	128.461	128.334	128.389	128.371	128.434	128.311	128.361	
13.19	16.60	2013-08-12T22:30:00	128.443	128.521	128.393	128.393	128.417	128.492	
128.371	128.371	3.92	17.46	2013-08-12T22:00:00	128.577	128.589	128.386	128.443	
128.553	128.567	128.358	128.417	17.77	30.04	2013-08-12T21:30:00	128.589	128.655	
128.506	128.577	128.562	128.631	128.483	128.553	28.23	33.66	2013-08-12T21:00:00	
128.572	128.716	128.548	128.589	128.547	128.690	128.520	128.562	19.91	
36.32	2013-08-12T20:30:00	128.686	128.688	128.556	128.572	128.657	128.658	128.526	
128.547	17.49	36.48	2013-08-12T20:00:00	128.616	128.694	128.599	128.686	128.588	
128.666	128.572	128.657	66.82	34.67	2013-08-12T19:30:00	128.674	128.753	128.610	
128.616	128.645	128.731	128.578	128.588	35.87	29.52	2013-08-12T19:00:00	128.614	
128.742	128.610	128.674	128.587	128.717	128.583	128.645	41.52	29.76	
2013-08-12T18:30:00	128.581	128.642	128.532	128.614	128.555	128.613	128.508	128.587	
20.68	34.20	2013-08-12T18:00:00	128.695	128.741	128.575	128.581	128.672	128.714	
128.545	128.555	8.47	48.49	2013-08-12T17:30:00	128.676	128.729	128.602	128.695	
128.649	128.701	128.575	128.672	41.08	57.01	2013-08-12T17:00:00	128.773	128.864	
128.620	128.676	128.751	128.838	128.594	128.649	37.08	59.41	2013-08-12T16:30:00	
128.891	128.918	128.767	128.773	128.859	128.890	128.739	128.751	63.71	
67.68	2013-08-12T16:00:00	128.559	128.917	128.552	128.891	128.529	128.890	128.524	
128.859	92.13	69.14	2013-08-12T15:30:00	128.563	128.629	128.544	128.559	128.534	
128.603	128.520	128.529	51.04	58.26	2013-08-12T15:00:00	128.628	128.668	128.533	
128.563	128.602	128.642	128.507	128.534	53.11	57.85	2013-08-12T14:30:00	128.634	
128.670	128.557	128.628	128.607	128.647	128.526	128.602	78.40	64.16	
2013-08-12T14:00:00	128.554	128.674	128.523	128.634	128.526	128.645	128.496	128.607	
71.02	64.57	2013-08-12T13:30:00	128.553	128.574	128.436	128.554	128.521	128.550	
128.406	128.526	37.74	68.17	2013-08-12T13:00:00	128.655	128.654	128.526	128.553	
128.626	128.622	128.498	128.521	48.99	78.86	2013-08-12T12:30:00	128.607	128.684	
128.501	128.655	128.585	128.656	128.473	128.626	84.66	84.18	2013-08-12T12:00:00	
128.672	128.713	128.565	128.607	128.646	128.689	128.540	128.585	80.45	
72.47	2013-08-12T11:30:00	128.658	128.747	128.585	128.672	128.631	128.724	128.556	
128.646	89.03	62.37	2013-08-12T11:00:00	128.422	128.716	128.350	128.658	128.394	
128.691	128.326	128.631	91.15	56.26	2013-08-12T10:30:00	128.132	128.427	128.109	
128.422	128.108	128.402	128.085	128.394	75.61	43.43	2013-08-12T10:00:00	128.156	
128.238	128.039	128.132	128.130	128.212	128.013	128.108	26.12	36.42	
2013-08-12T09:30:00	128.324	128.383	128.146	128.156	128.295	128.358	128.114	128.130	
29.93	47.47	2013-08-12T09:00:00	128.145	128.351	128.043	128.324	128.113	128.325	
128.015	128.295	58.48	58.47	2013-08-12T08:30:00	128.390	128.575	127.997	128.145	
128.357	128.535	127.957	128.113	26.99	65.09	2013-08-12T08:00:00	128.468	128.501	
128.389	128.390	128.433	128.466	128.354	128.357	40.60	74.28	2013-08-12T07:30:00	
128.480	128.489	128.406	128.468	128.445	128.452	128.372	128.433	81.36	
73.88	2013-08-12T07:00:00	128.503	128.529	128.396	128.480	128.442	128.496	128.329	
128.445	84.91	60.24	2013-08-12T06:30:00	128.474	128.515	128.434	128.503	128.384	
128.463	128.345	128.442	91.61	43.26	2013-08-12T06:00:00	128.353	128.529	128.391	
128.474	128.260	128.468	128.262	128.384	72.90	28.39	2013-08-12T05:30:00	128.279	
128.377	128.234	128.353	128.203	128.264	128.158	128.260	38.64	17.33	
2013-08-12T05:00:00	128.384	128.414	128.275	128.279	128.207	128.224	128.167	128.203	
13.14	14.54	2013-08-12T04:30:00	128.411	128.424	128.322	128.384	128.288	128.293	
128.207	128.207	0.00	15.69	2013-08-12T04:00:00	128.449	128.449	128.389	128.411	
128.327	128.303	128.227	128.288	17.28	17.36	2013-08-10T05:30:00	128.405	128.485	
128.376	128.449	128.369	128.422	128.290	128.327	17.59	16.19	2013-08-10T05:00:00	
128.385	128.474	128.332	128.405	128.355	128.441	128.311	128.369	24.68	
20.78	2013-08-10T04:30:00	128.373	128.437	128.303	128.385	128.357	128.406	128.273	
128.355	18.89	30.72	2013-08-10T04:00:00	128.521	128.610	128.353	128.373	128.496	
128.580	128.325	128.357	8.38	44.95	2013-08-10T03:30:00	128.537	128.576	128.494	
128.521	128.507	128.552	128.465	128.496	11.40	56.88	2013-08-10T03:00:00	128.652	
128.690	128.517	128.537	128.624	128.662	128.488	128.507	40.57	66.93	
2013-08-10T02:30:00	128.721	128.735	128.636	128.652	128.693	128.707	128.606	128.624	
74.38	61.79	2013-08-10T02:00:00	128.623	128.721	128.581	128.721	128.596	128.695	
128.553	128.693	90.02	49.35	2013-08-10T01:30:00	128.617	128.763	128.608	128.623	
128.587	128.737	128.579	128.596	68.03	33.53	2013-08-10T01:00:00	128.397	128.686	
128.381	128.617	128.374	128.658	128.350	128.587	61.65	22.23	2013-08-10T00:30:00	
128.405	128.535	128.324	128.397	128.375	128.506	128.296	128.374	14.86	
16.14	2013-08-10T00:00:00	128.531	128.641	128.341	128.405	128.501	128.613	128.313	
128.375	12.20	17.59	2013-08-09T23:30:00	128.558	128.603	128.465	128.531	128.530	
128.576	128.437	128.501	10.88	15.19	2013-08-09T23:00:00	128.789	128.793	128.493	
128.558	128.765	128.768	128.462	128.530	11.54	20.91	2013-08-09T22:30:00	128.745	
128.848	128.695	128.789	128.718	128.821	128.668	128.765	31.19	22.15	
2013-08-09T22:00:00	128.697	128.803	128.617	128.745	128.665	128.777	128.590	128.718	
22.15	22.39	2013-08-09T21:30:00	129.047	129.052	128.693	128.697	129.022	129.025	
128.664	128.665	0.20	20.42	2013-08-09T21:00:00	129.016	129.076	128.935	129.047	
128.990	129.051	128.908	129.022	39.45	23.07	2013-08-09T20:30:00	129.129	129.180	
128.938	129.016	129.098	129.151	128.909	128.990	17.76	18.10	2013-08-09T20:00:00	
129.036	129.195	129.009	129.129	129.008	129.168	128.981	129.098	32.40	
25.98	2013-08-09T19:30:00	129.079	129.104	128.978	129.036	129.050	129.076	128.947	
129.008	12.30	33.37	2013-08-09T19:00:00	129.222	129.227	129.019	129.079	129.191	
129.197	128.989	129.050	13.44	42.52	2013-08-09T18:30:00	129.382	129.393	129.177	
129.222	129.356	129.365	129.148	129.191	14.58	48.54	2013-08-09T18:00:00	129.411	
129.437	129.354	129.382	129.379	129.413	129.328	129.356	57.20	57.52	
2013-08-09T17:30:00	129.378	129.469	129.309	129.411	129.348	129.443	129.278	129.379	
69.34	64.76	2013-08-09T17:00:00	129.298	129.429	129.288	129.378	129.271	129.401	
129.261	129.348	58.03	61.79	2013-08-09T16:30:00	129.298	129.371	129.239	129.298	
129.273	129.343	129.213	129.271	43.53	66.74	2013-08-09T16:00:00	129.410	129.488	
129.267	129.298	129.384	129.463	129.240	129.273	59.49	72.43	2013-08-09T15:30:00	
129.249	129.410	129.218	129.410	129.218	129.384	129.189	129.384	93.43	
66.76	2013-08-09T15:00:00	129.354	129.428	129.239	129.249	129.324	129.402	129.211	
129.218	54.46	58.40	2013-08-09T14:30:00	129.213	129.439	129.155	129.354	129.176	
129.412	129.123	129.324	82.78	51.88	2013-08-09T14:00:00	129.061	129.243	129.023	
129.213	129.034	129.215	128.994	129.176	71.99	35.77	2013-08-09T13:30:00	129.151	
129.218	129.016	129.061	129.123	129.189	128.986	129.034	31.15	24.45	
2013-08-09T13:00:00	129.047	129.245	129.038	129.151	129.022	129.217	129.012	129.123	
51.63	21.83	2013-08-09T12:30:00	129.041	129.098	128.931	129.047	129.016	129.070	
128.901	129.022	21.84	15.00	2013-08-09T12:00:00	129.254	129.311	129.032	129.041	
129.229	129.283	129.005	129.016	2.27	19.60	2013-08-09T11:30:00	129.267	129.355	
129.214	129.254	129.244	129.328	129.187	129.229	15.36	28.58	2013-08-09T11:00:00	
129.268	129.357	129.214	129.267	129.241	129.331	129.188	129.244	18.04	
43.43	2013-08-09T10:30:00	129.444	129.484	129.170	129.268	129.420	129.455	129.143	
129.241	17.50	53.64	2013-08-09T10:00:00	129.468	129.517	129.219	129.444	129.441	
129.490	129.190	129.420	44.83	68.34	2013-08-09T09:30:00	129.630	129.727	129.436	
129.468	129.602	129.703	129.411	129.441	47.18	73.12	2013-08-09T09:00:00	129.484	
129.672	129.359	129.630	129.454	129.650	129.328	129.602	89.61	68.12	
2013-08-09T08:30:00	129.536	129.603	129.405	129.484	129.509	129.575	129.376	129.454	
69.05	56.82	2013-08-09T08:00:00	129.383	129.570	129.383	129.536	129.353	129.541	
129.350	129.509	91.04	53.72	2013-08-09T07:30:00	129.255	129.383	129.238	129.383	
129.224	129.356	129.207	129.353	68.70	51.44	2013-08-09T07:00:00	129.302	129.354	
129.232	129.255	129.254	129.323	129.188	129.224	22.22	52.43	2013-08-09T06:30:00	
129.355	129.384	129.246	129.302	129.292	129.321	129.184	129.254	33.09	
